Image Path,Label
color\Apple___Cedar_apple_rust\0cd24b0c-0a9d-483f-8734-5c08988e029f___FREC_C.Rust 3762.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\0ce943e7-3fed-41cb-8430-0e0f54ff2bc4___FREC_C.Rust 0014.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\0fbdccdc-fb96-475a-92bb-65734592c895___FREC_C.Rust 3619.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\112cfc79-00ab-4920-a235-977c134bdb5d___FREC_C.Rust 4365.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\11a41b2a-5bf3-458a-801c-0898dd280c1e___FREC_C.Rust 9874.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1440b8ad-ba66-44dc-aeff-13515fe5eb68___FREC_C.Rust 3816.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1798ac41-0f49-4007-9df5-7e41e3077e51___FREC_C.Rust 3656.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\17b9f64c-4660-424f-9c8e-d9a49654e512___FREC_C.Rust 3776.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\18ba5927-bf67-47ff-bdcf-11056e368b60___FREC_C.Rust 4258.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\19335371-d443-4629-bb10-ef4e0b7215c0___FREC_C.Rust 0064.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1a67f47d-d35d-4c47-a336-af8ec6141113___FREC_C.Rust 4404.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1a69060b-e45e-4d95-881c-f6d1960dffcd___FREC_C.Rust 0065.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1a80b84d-1a5a-4e23-8deb-823ba928e29a___FREC_C.Rust 4431.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1b567c7d-1041-4240-a56c-8ea94e6252b4___FREC_C.Rust 4245.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1cfc6e73-1d86-4fb9-bffb-010163531711___FREC_C.Rust 3944.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1d4dee76-8af5-4bce-ba44-ef87ffd664de___FREC_C.Rust 3628.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1e099d8e-b40c-4cf3-bb52-4e77b5a2dc69___FREC_C.Rust 0155.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\1ec3e679-2b1e-4243-9e62-67f8f04314b3___FREC_C.Rust 4328.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\20ef08f2-96ae-4148-942c-3d7708cd94d8___FREC_C.Rust 9830.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\23f6e0fa-3860-48a5-a3f4-4e64b54a3046___FREC_C.Rust 4336.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\24f68f21-8edb-49df-b0f1-d75ac66631fd___FREC_C.Rust 9937.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\252e347b-262e-4dd8-8d6d-852324d5bcfd___FREC_C.Rust 3841.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2770fd33-4612-4c09-80a7-dbac2ec8ff82___FREC_C.Rust 4049.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\27d7abba-647b-4f0c-aa4a-3978dccd4f5b___FREC_C.Rust 4092.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2824df6c-6e1e-4dc5-9035-098c32988662___FREC_C.Rust 4292.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\290ad123-7702-4219-9773-17e07f22438c___FREC_C.Rust 4444.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2a6fe192-977f-482c-8af7-3465448920f4___FREC_C.Rust 9919.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2ac8d689-f30a-4eee-a856-86c92f8dcbd2___FREC_C.Rust 3952.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2af1177b-1a2f-4dbe-b7f1-93118342d44e___FREC_C.Rust 0036.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2dd8a8e6-8774-49a9-a712-9fa6b9ef21f3___FREC_C.Rust 3594.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\2ddde539-6c5f-4d76-8611-14761bb240de___FREC_C.Rust 3564.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\30ae56d0-6974-4ad2-b4bf-486a97dcff5f___FREC_C.Rust 4088.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\31cd0e16-01aa-442a-af4d-1162ac8a7b81___FREC_C.Rust 9889.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\32ba7e2f-7ad8-480e-9f37-28469e6802af___FREC_C.Rust 9811.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3590e70d-8ab1-453d-ae81-0f77bdda3f60___FREC_C.Rust 3824.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3762c9a3-83db-44b7-88be-07c048ad293b___FREC_C.Rust 9945.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\38395894-268c-4ae1-827d-679f97e1a262___FREC_C.Rust 3998.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\39c00da9-396e-4bd3-8e4a-f701c11d4fa7___FREC_C.Rust 3907.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3b1e5132-71dd-4e75-b04a-513a3851ca02___FREC_C.Rust 4439.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3c412dc8-dbe2-43db-92ba-28ce72f835f6___FREC_C.Rust 9930.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3dc7b8db-79dd-4206-b3f0-7091d28475b2___FREC_C.Rust 0079.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3dcf5bf7-744a-439e-881b-10f73fd83616___FREC_C.Rust 3642.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3dde7bc6-90e6-4057-a1e7-c2580ccf03a2___FREC_C.Rust 0092.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3ea747af-ed9d-44f1-a8b6-61503adf0a4b___FREC_C.Rust 4174.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3ef85bf3-728f-46d7-95cc-a5bddf34db98___FREC_C.Rust 3885.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3f9bd33d-ceeb-49fa-8874-d9cc013ca018___FREC_C.Rust 4183.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3fb3806c-db88-491d-b9b0-191b3d5964cd___FREC_C.Rust 4130.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\3fe25d8e-4497-49bd-b4e0-9c7dd3c3c6cd___FREC_C.Rust 9960.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\402aad30-3914-4227-a9b4-4d40a49fae72___FREC_C.Rust 0230.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\40761a05-eac1-44d2-b543-7e83ee6507ba___FREC_C.Rust 3556.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4134586e-a00a-4c53-8f8d-c275ef0d5f5f___FREC_C.Rust 3676.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\42bbd61a-bfa0-4adf-a064-407165f70ecf___FREC_C.Rust 4199.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\43850a33-b2c2-4d67-aa90-685f8f76da3a___FREC_C.Rust 3664.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4444fa5c-3ad7-49cf-9384-8686b691e4b8___FREC_C.Rust 3600.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4485494e-e310-49b5-9ca8-73608ec4e83c___FREC_C.Rust 3631.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\46597071-9826-4f76-b853-083b76c5ef63___FREC_C.Rust 3666.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\46aef257-999e-4158-9107-c5f5c7c8016a___FREC_C.Rust 4147.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\46b6b57e-9c90-4de7-9fb1-b8b674d51f38___FREC_C.Rust 9857.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\492e83ef-7407-42f1-a0e2-e272cf1cdbc1___FREC_C.Rust 0024.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4abb2c64-458c-473b-bbe4-4b9bc69cd035___FREC_C.Rust 9974.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4bd5f28f-beb3-4b27-b4f1-7e94b332ef93___FREC_C.Rust 9932.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4d7f4b74-59f6-431e-afa3-6fbbb9ac90ea___FREC_C.Rust 0145.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4dc8e2a8-4374-488a-afc6-fd0ea7f15c88___FREC_C.Rust 3991.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4ddf4752-f02c-40ae-a2a8-19095f07137d___FREC_C.Rust 3733.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4e469367-da28-4b4b-a06e-18d64f0433bc___FREC_C.Rust 4014.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4e6676b6-154c-4f7d-a355-bcc00a397c3d___FREC_C.Rust 9853.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4fd1cebf-96dd-4786-b1df-021dac153ca7___FREC_C.Rust 9953.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\4fe22d35-3e93-414a-83fc-1be230cec721___FREC_C.Rust 4424.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\503fa8ad-36cc-41ea-997c-d61727a7677c___FREC_C.Rust 3842.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5069c246-1254-4396-a0f3-11bb6becd234___FREC_C.Rust 9868.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5271addc-c445-4af1-ba68-318c7b509e1f___FREC_C.Rust 3585.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5367e167-14f3-4d65-bd93-4c4b693e0bc7___FREC_C.Rust 4109.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\54f60420-248f-41f6-be1a-a0be7936005f___FREC_C.Rust 3801.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\56cc0223-46b0-44d3-ba43-66d3def44f1d___FREC_C.Rust 3834.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\57a522fe-b1f4-47e0-9b4c-b30635b402f7___FREC_C.Rust 4226.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\57be14d8-a24b-4354-acce-98b3a47f4512___FREC_C.Rust 4057.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\58c70126-b289-441f-a608-eff6a2df3762___FREC_C.Rust 3654.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5b047b56-77e8-4bbd-8b5c-7c72821b50f0___FREC_C.Rust 0101.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5b0cb1a1-e3ef-4503-8833-a8b013ab6e92___FREC_C.Rust 3599.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5b1f2adb-5065-4b7f-8b51-bc5695ad5ebb___FREC_C.Rust 9802.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5ba35826-8831-4638-a443-5c28f80c4de8___FREC_C.Rust 0212.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5c2677da-56e7-47bc-bc21-31a1db9ff5bf___FREC_C.Rust 9799.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5c9da5f6-93f9-4fba-8adc-49a6392a7467___FREC_C.Rust 3909.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5cc20b25-edc1-4ec9-afc8-c19a5ef1cfda___FREC_C.Rust 3540.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5d4e82f2-d720-45fa-b913-13773583ee0f___FREC_C.Rust 4181.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\5eba8ca8-b4f7-4f49-9481-9703adc53678___FREC_C.Rust 3732.JPG,Apple___Cedar_apple_rust
color\Apple___Cedar_apple_rust\60ecab05-90df-45d5-8a50-edb8635aac87___FREC_C.Rust 4155.JPG,Apple___Cedar_apple_rust
color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG,Apple___healthy
color\Apple___healthy\00907d8b-6ae6-4306-bfd7-d54471981a86___RS_HL 5709.JPG,Apple___healthy
color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG,Apple___healthy
color\Apple___healthy\00a6039c-e425-4f7d-81b1-d6b0e668517e___RS_HL 7669.JPG,Apple___healthy
color\Apple___healthy\00fca0da-2db3-481b-b98a-9b67bb7b105c___RS_HL 7708.JPG,Apple___healthy
color\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG,Apple___healthy
color\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG,Apple___healthy
color\Apple___healthy\013b7c70-5e3b-42b7-86af-167815a5b04f___RS_HL 7480.JPG,Apple___healthy
color\Apple___healthy\017fd21b-142f-4988-849a-5fd316ea9a1b___RS_HL 6279.JPG,Apple___healthy
color\Apple___healthy\0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG,Apple___healthy
color\Apple___healthy\0199bffc-baee-499f-8e03-5dadb8b671be___RS_HL 8042.JPG,Apple___healthy
color\Apple___healthy\01b32971-5125-4982-98e2-22daa9ae864a___RS_HL 7977.JPG,Apple___healthy
color\Apple___healthy\01efa999-757d-487e-8250-27c7854c0ca8___RS_HL 7515.JPG,Apple___healthy
color\Apple___healthy\022b515d-41fd-448e-abac-e8722c32d864___RS_HL 8131.JPG,Apple___healthy
color\Apple___healthy\023810b0-18e6-4352-9dfa-c2f4c034cda5___RS_HL 7538.JPG,Apple___healthy
color\Apple___healthy\02720439-ecbd-4c7a-9382-4c8156b6f15b___RS_HL 5918.JPG,Apple___healthy
color\Apple___healthy\02847045-4405-467c-9ccb-7ba2ab1d574c___RS_HL 5943.JPG,Apple___healthy
color\Apple___healthy\02a0f44c-9cbe-4a2e-9710-296692635ec6___RS_HL 5789.JPG,Apple___healthy
color\Apple___healthy\02cd3257-a42f-4fbc-8056-a41d5aabfbc3___RS_HL 8029.JPG,Apple___healthy
color\Apple___healthy\02d0257a-d21a-43a4-9348-472043df801e___RS_HL 6065.JPG,Apple___healthy
color\Apple___healthy\02fe229e-2b2e-4e1e-b56f-3af97996bee6___RS_HL 8134.JPG,Apple___healthy
color\Apple___healthy\03109942-bfa2-4728-b375-4f02a95957de___RS_HL 8066.JPG,Apple___healthy
color\Apple___healthy\03152113-855b-4eab-8a4f-7d78d92240d0___RS_HL 5838.JPG,Apple___healthy
color\Apple___healthy\036e9351-118e-4795-9f80-74c369b98c88___RS_HL 7513.JPG,Apple___healthy
color\Apple___healthy\039d297c-374b-47cd-bed1-a94ac757eb8b___RS_HL 7612.JPG,Apple___healthy
color\Apple___healthy\03aebf5c-6cca-40da-b61d-f3f83e1cbf9e___RS_HL 8080.JPG,Apple___healthy
color\Apple___healthy\03cb0cf0-04cf-4549-a2b8-44ed75b2e56c___RS_HL 7460.JPG,Apple___healthy
color\Apple___healthy\03d420e7-42a1-41d8-9600-16d577043c64___RS_HL 5738.JPG,Apple___healthy
color\Apple___healthy\03d9267c-935a-487b-a27f-fa22f935b299___RS_HL 5671.JPG,Apple___healthy
color\Apple___healthy\03f6a4b2-d08b-4f7f-8a8e-d132ff3eca8b___RS_HL 6226.JPG,Apple___healthy
color\Apple___healthy\04032305-5ca9-4110-b517-461f13c95f18___RS_HL 7446.JPG,Apple___healthy
color\Apple___healthy\04125537-801d-4e15-b66c-224b09b4e1a7___RS_HL 7457.JPG,Apple___healthy
color\Apple___healthy\041482f6-6dd6-4ac9-9e59-e973c9bcaf6d___RS_HL 8155.JPG,Apple___healthy
color\Apple___healthy\04467511-de12-439c-853f-ef4d99785541___RS_HL 7367.JPG,Apple___healthy
color\Apple___healthy\044a96a2-d5ac-490b-8c57-2c1859cdf8f3___RS_HL 7991.JPG,Apple___healthy
color\Apple___healthy\0460b7aa-4eb0-4c0b-80e5-055ced6684a3___RS_HL 6287.JPG,Apple___healthy
color\Apple___healthy\04d4f065-5cb8-4122-b479-d1362d007276___RS_HL 7719.JPG,Apple___healthy
color\Apple___healthy\04f426ce-8f6f-400a-94f9-c513255d2fa4___RS_HL 7823.JPG,Apple___healthy
color\Apple___healthy\0576bbc4-37b3-413c-8a35-4138c2da69a7___RS_HL 8038.JPG,Apple___healthy
color\Apple___healthy\0580ddaa-0221-4adc-8b64-8ce1842f5f07___RS_HL 6242.JPG,Apple___healthy
color\Apple___healthy\05e20036-a134-46c0-a06f-3c5d4768d787___RS_HL 5856.JPG,Apple___healthy
color\Apple___healthy\063d4c39-48ee-4c1a-903a-fe1d8da621e1___RS_HL 7694.JPG,Apple___healthy
color\Apple___healthy\0646a42e-9fdd-4914-9879-50843fe1ac6d___RS_HL 6111.JPG,Apple___healthy
color\Apple___healthy\0692eda2-32c3-4f9a-b249-bb8112356999___RS_HL 6307.JPG,Apple___healthy
color\Apple___healthy\06b0742a-6d5d-40c6-a02e-ecaa7e1279f0___RS_HL 7639.JPG,Apple___healthy
color\Apple___healthy\06c0c5f7-59cd-498b-8284-51290720a18d___RS_HL 7636.JPG,Apple___healthy
color\Apple___healthy\06dad629-8898-4e90-bd0d-f1b34350b7a1___RS_HL 7387.JPG,Apple___healthy
color\Apple___healthy\0756094c-e815-4897-8b74-5ec4e4cc59b6___RS_HL 7956.JPG,Apple___healthy
color\Apple___healthy\076255ae-2574-415a-b9db-feb739266656___RS_HL 7540.JPG,Apple___healthy
color\Apple___healthy\0776a839-af75-4f70-81b5-2c8dbecc0c55___RS_HL 7851.JPG,Apple___healthy
color\Apple___healthy\07778a5c-8037-425f-aa83-d10b1e1d5db4___RS_HL 7269.JPG,Apple___healthy
color\Apple___healthy\0793dfa6-3728-409b-a5dc-7f3c07528dde___RS_HL 7379.JPG,Apple___healthy
color\Apple___healthy\07942abf-8326-4742-bcba-52ddba093974___RS_HL 5731.JPG,Apple___healthy
color\Apple___healthy\079543ef-5ba8-46ad-95de-7c006c7e7f36___RS_HL 7570.JPG,Apple___healthy
color\Apple___healthy\0802be25-38cf-4c85-bc3b-31988cafadcd___RS_HL 8084.JPG,Apple___healthy
color\Apple___healthy\0872ffc6-d9db-4ba7-a2bf-1fb0f537cafb___RS_HL 6129.JPG,Apple___healthy
color\Apple___healthy\08aaa4e8-ed92-49d3-9ac3-1f6c59740017___RS_HL 7701.JPG,Apple___healthy
color\Apple___healthy\08da0395-feee-4f66-b88b-2fa171d9521d___RS_HL 7779.JPG,Apple___healthy
color\Apple___healthy\08f0fe63-3c64-49a2-b413-c0de91abcafd___RS_HL 8008.JPG,Apple___healthy
color\Apple___healthy\09074cd1-a3f0-4d64-97d9-16919451bd58___RS_HL 6258.JPG,Apple___healthy
color\Apple___healthy\09293103-81bd-45ef-b3ce-d163441d6b18___RS_HL 7337.JPG,Apple___healthy
color\Apple___healthy\09994dfa-4aab-4ada-9ef2-431d050e1e38___RS_HL 5658.JPG,Apple___healthy
color\Apple___healthy\09ad370f-ca6e-48fc-9b4b-990b0d9f6cd3___RS_HL 8135.JPG,Apple___healthy
color\Apple___healthy\09b428ff-8046-4c05-9dc3-991b58e4a649___RS_HL 7731.JPG,Apple___healthy
color\Apple___healthy\0a02e8cb-b715-497f-a16a-c28b3409f927___RS_HL 7432.JPG,Apple___healthy
color\Apple___healthy\0a285c8b-1c31-48d4-89f2-af8b9edc36f6___RS_HL 5759.JPG,Apple___healthy
color\Apple___healthy\0a553fc0-fc2c-4598-baba-3bc10191447c___RS_HL 5969.JPG,Apple___healthy
color\Apple___healthy\0adc1c5b-8958-47c0-a152-f28078c214f1___RS_HL 7825.JPG,Apple___healthy
color\Apple___healthy\0afaaf78-6ec5-49ee-a070-f6217039ed2d___RS_HL 7827.JPG,Apple___healthy
color\Apple___healthy\0b00a1a8-b525-4392-bb6c-3ffb7d824bee___RS_HL 7904.JPG,Apple___healthy
color\Apple___healthy\0b6ec66f-fe63-4eef-8068-cf8ed0baf0de___RS_HL 7482.JPG,Apple___healthy
color\Apple___healthy\0b91573d-d0f3-4e57-b7e5-e1924f537f0e___RS_HL 6216.JPG,Apple___healthy
color\Apple___healthy\0bb2ddc5-d1f4-4fc2-be6b-6b63c60790df___RS_HL 7550.JPG,Apple___healthy
color\Apple___healthy\0bc2127e-99b9-44ea-bb2b-4e1b0b0f7624___RS_HL 7777.JPG,Apple___healthy
color\Apple___healthy\0bff693d-bab0-4438-9dac-e4503e5e83bb___RS_HL 5741.JPG,Apple___healthy
color\Apple___healthy\0c056dd8-2040-48cf-a9a8-53d8ae5662d0___RS_HL 7987.JPG,Apple___healthy
color\Apple___healthy\0c30f1f2-9eed-4861-bf66-eceae1b0b625___RS_HL 7430.JPG,Apple___healthy
color\Apple___healthy\0c55b379-c6e7-4b89-959f-abc506fed437___RS_HL 5927.JPG,Apple___healthy
color\Apple___healthy\0c83f4eb-4949-47c8-bf63-312d16e64913___RS_HL 7619.JPG,Apple___healthy
color\Apple___healthy\0ca762d0-3853-4018-896e-8f01e29cb144___RS_HL 7558.JPG,Apple___healthy
color\Apple___healthy\0ce497e6-8184-4ef6-9a9f-c46b66c898c3___RS_HL 6036.JPG,Apple___healthy
color\Apple___healthy\0cfa2ddf-56d9-4f62-89a4-f74e220f1859___RS_HL 6196.JPG,Apple___healthy
color\Apple___healthy\0d01a8a3-9faa-4a1f-afe0-be6bffa42056___RS_HL 6204.JPG,Apple___healthy
color\Apple___healthy\0d072074-0253-4a6b-a4cb-02f520c46942___RS_HL 5805.JPG,Apple___healthy
color\Apple___healthy\0d3fa72f-0441-45e8-b30f-a83904f48f99___RS_HL 6261.JPG,Apple___healthy
color\Apple___healthy\0d6e0971-a3d3-4773-b694-b2161248fdaf___RS_HL 5836.JPG,Apple___healthy
color\Apple___healthy\0d776b17-9724-44b9-9186-c89fd17bcf16___RS_HL 8073.JPG,Apple___healthy
color\Apple___healthy\0da48999-25da-4373-8277-3718a8203d0a___RS_HL 8012.JPG,Apple___healthy
color\Apple___healthy\0da8c59a-e54c-4408-ae3c-06d54608b20a___RS_HL 6236.JPG,Apple___healthy
color\Apple___healthy\0e277198-95a0-4700-a7b0-f1881af2b1c0___RS_HL 7285.JPG,Apple___healthy
color\Apple___healthy\0e3c0777-c214-4749-b8ae-4985274d2f9e___RS_HL 7984.JPG,Apple___healthy
color\Apple___healthy\0e857e3d-34ff-4549-b8ef-4d699aacb178___RS_HL 7511.JPG,Apple___healthy
color\Apple___healthy\0e8c4b90-36d4-4b8c-a134-88c344e97ac2___RS_HL 5721.JPG,Apple___healthy
color\Apple___healthy\0e99efe9-d414-4091-b7b4-6ba6856db3d9___RS_HL 5841.JPG,Apple___healthy
color\Apple___healthy\0e9d1f0c-19b3-4765-87cc-470413d16275___RS_HL 7637.JPG,Apple___healthy
color\Apple___healthy\0eacfbb6-3d68-4a89-b8f8-6b2d328102af___RS_HL 7961.JPG,Apple___healthy
color\Apple___healthy\0ebf06b5-7471-42d7-b8d6-5a53127f90f3___RS_HL 8163.JPG,Apple___healthy
color\Apple___healthy\0ec3bd54-80a1-4dcd-9411-bcfafd147272___RS_HL 7534.JPG,Apple___healthy
color\Apple___healthy\0eceac69-c7bf-4e9e-a249-7ae23dcf065f___RS_HL 5888.JPG,Apple___healthy
color\Apple___healthy\0eeeccc7-f3fb-4b7a-90ec-750fbf10f7e6___RS_HL 6249.JPG,Apple___healthy
color\Blueberry___healthy\008c85d0-a954-4127-bd26-861dc8a1e6ff___RS_HL 2431.JPG,Blueberry___healthy
color\Blueberry___healthy\00fee259-67b7-4dd7-8b36-12503bbdba14___RS_HL 2681.JPG,Blueberry___healthy
color\Blueberry___healthy\011405e4-a92a-44b6-9f04-10fec28d93f5___RS_HL 2311.JPG,Blueberry___healthy
color\Blueberry___healthy\0137389a-9b78-4a94-afdb-c2b50861f89c___RS_HL 2347.JPG,Blueberry___healthy
color\Blueberry___healthy\013ffdc5-cbd1-4202-b0f1-8fd7c1ffc0b8___RS_HL 5120.JPG,Blueberry___healthy
color\Blueberry___healthy\01ca7a9f-80a6-4693-a067-50684beda81d___RS_HL 2545.JPG,Blueberry___healthy
color\Blueberry___healthy\02159532-6430-4006-a245-421593949304___RS_HL 2686.JPG,Blueberry___healthy
color\Blueberry___healthy\021e662c-f3a0-4e08-a2cf-346748f95475___RS_HL 0344.JPG,Blueberry___healthy
color\Blueberry___healthy\022c53af-7964-4692-8dee-04a563d352bf___RS_HL 2317.JPG,Blueberry___healthy
color\Blueberry___healthy\0257329a-7b6b-42a5-99db-0dbdf116b89d___RS_HL 5456.JPG,Blueberry___healthy
color\Blueberry___healthy\0293e23d-2961-4271-9a6c-1a568d942887___RS_HL 5297.JPG,Blueberry___healthy
color\Blueberry___healthy\02a9797d-ff35-4abb-9f0a-33a86208f2a0___RS_HL 0546.JPG,Blueberry___healthy
color\Blueberry___healthy\02aa57b8-95c2-49a0-a8ee-4ec96bb966da___RS_HL 0500.JPG,Blueberry___healthy
color\Blueberry___healthy\02bc9464-dc06-4289-88a6-54a0cbee99df___RS_HL 0652.JPG,Blueberry___healthy
color\Blueberry___healthy\02ecb53f-24e1-4e6b-bbaf-ae3bfe36e349___RS_HL 0629.JPG,Blueberry___healthy
color\Blueberry___healthy\02f89fdc-2492-41a2-ad6e-5d83b2f2e1b2___RS_HL 5056.JPG,Blueberry___healthy
color\Blueberry___healthy\0353a7a5-75e0-4345-9264-0c2b72ea8af1___RS_HL 5239.JPG,Blueberry___healthy
color\Blueberry___healthy\03890c0a-393b-4b97-8b41-2b0066e285c8___RS_HL 2552.JPG,Blueberry___healthy
color\Blueberry___healthy\04268cdb-082c-4a89-b28d-9a6f28b16b18___RS_HL 2672.JPG,Blueberry___healthy
color\Blueberry___healthy\042eddf2-5c20-4b4f-99be-ce76800c08d0___RS_HL 5141.JPG,Blueberry___healthy
color\Blueberry___healthy\0486562b-542a-482e-98a1-e9c66d534c25___RS_HL 2608.JPG,Blueberry___healthy
